url,name,street_address,city,state,zip,id,grades,type,students,rating,probation_status,asian,black,hispanic,white,other,low_income,diverse_learners,limited_english,mobility_rate,chronic_truancy
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610582,MAGIC JOHNSON - ENGLEWOOD HS,845 W 69TH St,Chicago,IL,60621,610582,"9, 10, 11, 12",Citywide-Option,134,Level 2+,Not Applicable,0,0.96,0.03,0.01,0,0.84,0.19,0,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610580,MAGIC JOHNSON - HUMBOLDT PK HS,2421 W DIVISION,Chicago,IL,60622,610580,"9, 10, 11, 12",Citywide-Option,201,Level 2+,Not Applicable,0,0.32,0.61,0.05,0.02,0.96,0.15,0.08,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610566,MAGIC JOHNSON - N LAWNDALE HS,3222 W ROOSEVELT Rd,Chicago,IL,60624,610566,"9, 10, 11, 12",Citywide-Option,185,Level 2+,Not Applicable,0,0.93,0.05,0.01,0.01,0.96,0.21,0.01,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610567,MAGIC JOHNSON - ROSELAND HS,10928 S HALSTED Ave,Chicago,IL,60661,610567,"9, 10, 11, 12",Citywide-Option,183,Inability to Rate,Not Applicable,0,0.98,0.01,0.01,0.01,0.93,0.2,0,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610048,MANIERRE,1420 N HUDSON Ave,Chicago,IL,60610,610048,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,360,Level 2+,Provisional Support,0,0.96,0.03,0,0,0.99,0.2,0,0.3,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609722,MANLEY HS,2935 W POLK St,Chicago,IL,60612,609722,"9, 10, 11, 12",Neighborhood,161,Level 2,Intensive Support,0,0.95,0.04,0,0.01,0.89,0.26,0.02,0.87,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610052,MANN,8050 S CHAPPEL Ave,Chicago,IL,60617,610052,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,402,Level 2+,Intensive Support,0,0.98,0.02,0,0,0.96,0.14,0.01,0.39,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609780,MARINE LEADERSHIP AT AMES HS,1920 N HAMLIN Ave,Chicago,IL,60647,609780,"9, 10, 11, 12",Military academy,836,Level 1+,Good Standing,0,0.07,0.92,0.01,0.01,0.95,0.08,0.15,0.11,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610053,MARQUETTE,6550 S RICHMOND St,Chicago,IL,60629,610053,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,1171,Level 1,Intensive Support,0,0.35,0.63,0.01,0.01,0.97,0.09,0.29,0.24,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610054,MARSH,9822 S EXCHANGE Ave,Chicago,IL,60617,610054,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,802,Level 1,Good Standing,0,0.08,0.91,0.01,0,0.9,0.12,0.32,0.14,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609723,MARSHALL HS,3250 W ADAMS St,Chicago,IL,60624,609723,"9, 10, 11, 12",Neighborhood,342,Level 2,Intensive Support,0,0.98,0.02,0,0.01,0.99,0.29,0,0.57,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610321,MARSHALL MIDDLE,3900 N LAWNDALE Ave,Chicago,IL,60618,,"6, 7, 8",Neighborhood,0,Level 2+,Provisional Support,,,,,,,,,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610056,MASON,4217 W 18TH St,Chicago,IL,60623,610056,"K, 1, 2, 3, 4, 5, 6, 7, 8",Small,360,Level 1+,Provisional Support,0,0.98,0.01,0.01,0,0.98,0.15,0.01,0.24,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609724,MATHER HS,5835 N LINCOLN Ave,Chicago,IL,60659,609724,"9, 10, 11, 12",Neighborhood,1476,Level 1,Good Standing,0.3,0.12,0.35,0.2,0.03,0.84,0.11,0.26,0.19,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610059,MAYER,2250 N CLIFTON Ave,Chicago,IL,60614,610059,"K, 1, 2, 3, 4, 5, 6, 7, 8",Magnet,724,Level 1+,Good Standing,0.03,0.1,0.16,0.68,0.04,0.16,0.1,0.03,0.07,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610290,MAYS,6656 S NORMAL Blvd,Chicago,IL,60621,610290,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,403,Level 2,Intensive Support,0,0.98,0.02,0.01,0,0.98,0.19,0.01,0.45,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609968,MCAULIFFE,1841 N SPRINGFIELD Ave,Chicago,IL,60647,609968,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,759,Level 2+,Provisional Support,0,0.04,0.93,0.02,0.01,0.95,0.12,0.37,0.18,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610062,MCCLELLAN,3527 S WALLACE St,Chicago,IL,60609,610062,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,355,Level 1+,Good Standing,0.06,0.4,0.38,0.14,0.03,0.88,0.24,0.17,0.2,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610063,MCCORMICK,2712 S SAWYER Ave,Chicago,IL,60623,610063,"K, 1, 2, 3, 4, 5",Neighborhood,789,Level 2+,Good Standing,0,0.01,0.99,0.01,0,0.98,0.1,0.46,0.18,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610269,MCCUTCHEON,4865 N SHERIDAN Rd,Chicago,IL,60640,610269,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,401,Level 1+,Good Standing,0.17,0.48,0.27,0.06,0.03,0.92,0.27,0.35,0.64,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610066,MCDADE,8801 S INDIANA Ave,Chicago,IL,60619,,"K, 1, 2, 3, 4, 5, 6",Classical,196,Level 1+,Good Standing,0.03,0.91,0.02,0.01,0.04,0.33,0.05,0,0.03,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610312,MCDOWELL,1419 E 89TH St,Chicago,IL,60619,610312,"K, 1, 2, 3, 4, 5",Neighborhood,167,Level 2+,Good Standing,0,0.96,0.02,0,0.01,0.95,0.07,0.01,0.21,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610067,MCKAY,6901 S FAIRFIELD Ave,Chicago,IL,60629,610067,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,791,Level 1,Good Standing,0,0.78,0.21,0.01,0.01,0.96,0.16,0.09,0.31,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610282,MCNAIR,4820 W WALTON St,Chicago,IL,60651,610282,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,395,Level 1+,Intensive Support,0,0.85,0.14,0,0.01,0.99,0.22,0.05,0.35,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610070,MCPHERSON,4728 N WOLCOTT Ave,Chicago,IL,60640,610070,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,739,Level 1,Good Standing,0.06,0.07,0.77,0.09,0.01,0.84,0.25,0.26,0.13,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610293,MELODY,3937 W WILCOX St,Chicago,IL,60624,610293,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,494,Level 2+,Provisional Support,0,0.99,0.01,0,0,0.99,0.13,0,0.27,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609902,METCALFE,12339 S NORMAL Ave,Chicago,IL,60628,609902,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,402,Level 1+,Provisional Support,0,1,0,0,0,0.98,0.14,0,0.42,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610171,MIRELES,9000 S EXCHANGE Ave,Chicago,IL,60617,610171,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,568,Level 2+,Provisional Support,0,0.51,0.47,0.02,0.01,0.98,0.14,0.26,0.31,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610073,MITCHELL,2233 W OHIO St,Chicago,IL,60612,610073,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,393,Level 1,Good Standing,0.02,0.12,0.51,0.32,0.03,0.53,0.11,0.14,0.09,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610276,MOLLISON,4415 S DR MARTIN L KING JR Dr,Chicago,IL,60653,610276,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,373,Level 2,Intensive Support,0,0.98,0,0,0.01,0.94,0.08,0.01,0.28,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610074,MONROE,3651 W SCHUBERT Ave,Chicago,IL,60647,610074,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,881,Level 2+,Good Standing,0,0.02,0.95,0.02,0.01,0.99,0.12,0.3,0.15,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400116,MONTESSORI ENGLEWOOD,6936 S HERMITAGE Ave,Chicago,IL,60636-333,,"PK, K, 1, 2, 3, 4, 5, 6",Charter,284,Level 1,Not Applicable,0,0.96,0.03,0,0.01,0.95,0.14,0.01,0.34,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610076,MOOS,1711 N CALIFORNIA Ave,Chicago,IL,60647,610076,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,492,Level 1,Good Standing,0.01,0.14,0.8,0.04,0.02,0.92,0.14,0.27,0.25,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609725,MORGAN PARK HS,1744 W PRYOR Ave,Chicago,IL,60643,609725,"9, 10, 11, 12",Neighborhood,1375,Level 2+,Good Standing,0,0.98,0.01,0.01,0.01,0.87,0.1,0,0.14,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610077,MORRILL,6011 S ROCKWELL St,Chicago,IL,60629,610077,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,743,Level 2+,Good Standing,0,0.37,0.62,0.01,0,0.97,0.12,0.34,0.27,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610257,MORTON,431 N TROY St,Chicago,IL,60612,610257,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,364,Level 1,Intensive Support,0,0.92,0.08,0,0,0.99,0.14,0.02,0.35,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610082,MOUNT GREENWOOD,10841 S HOMAN Ave,Chicago,IL,60655,610082,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,1107,Level 1+,Good Standing,0.01,0.02,0.13,0.84,0.01,0.16,0.11,0.01,0.04,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610086,MOUNT VERNON,10540 S MORGAN St,Chicago,IL,60643,610086,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,258,Level 2+,Good Standing,0,0.99,0.01,0,0,0.94,0.23,0,0.37,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400178,MOVING EVEREST,416 N LARAMIE Ave,Chicago,IL,60644-190,,"K, 1, 2",Charter,268,Inability to Rate,Not Applicable,0,0.94,0.02,0.01,0.03,0.91,0.1,0,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610088,MOZART,2200 N HAMLIN Ave,Chicago,IL,60647,610088,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,704,Level 1,Good Standing,0,0.04,0.94,0.02,0,0.98,0.13,0.4,0.15,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610385,MULTICULTURAL HS,3120 S KOSTNER Ave,Chicago,IL,60623,610385,"9, 10, 11, 12",Small,250,Level 2+,Good Standing,0,0.16,0.82,0.01,0.01,0.98,0.25,0.26,0.1,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610089,MURPHY,3539 W GRACE St,Chicago,IL,60618,610089,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,556,Level 2+,Good Standing,0.02,0.03,0.78,0.13,0.04,0.79,0.16,0.32,0.16,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610090,MURRAY,5335 S KENWOOD Ave,Chicago,IL,60615,,"K, 1, 2, 3, 4, 5, 6, 7, 8",Magnet,511,Level 1,Good Standing,0.01,0.88,0.05,0.01,0.04,0.54,0.09,0.03,0.02,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400050,NAMASTE,3737 S PAULINA St,Chicago,IL,60609,,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,477,Level 1,Not Applicable,0,0.03,0.87,0.08,0.02,0.78,0.18,0.41,0.05,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610092,NASH,4837 W ERIE St,Chicago,IL,60644-172,610092,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,319,Level 1,Good Standing,0,0.95,0.03,0.01,0.02,0.98,0.09,0.01,0.24,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610231,NATIONAL TEACHERS,55 W CERMAK Rd,Chicago,IL,60616,610231,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,698,Level 1,Good Standing,0.03,0.82,0.07,0.05,0.03,0.79,0.1,0.04,0.12,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610093,NEIL,8555 S MICHIGAN Ave,Chicago,IL,60619,610093,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,289,Inability to Rate,Intensive Support,0,0.98,0.02,0.01,0,0.93,0.45,0.01,0.1,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610094,NETTELHORST,3252 N BROADWAY St,Chicago,IL,60657,610094,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,817,Level 1+,Good Standing,0.09,0.11,0.16,0.56,0.07,0.25,0.1,0.11,0.09,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610284,NEW FIELD,1707 W MORSE Ave,Chicago,IL,60626,610284,"K, 1, 2, 3, 4",Neighborhood,696,Level 1,Good Standing,0.1,0.29,0.48,0.09,0.03,0.89,0.14,0.58,0.17,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610193,NEW SULLIVAN,8331 S MACKINAW Ave,Chicago,IL,60617,610193,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,487,Level 2+,Provisional Support,0,0.77,0.21,0.01,0.01,0.99,0.21,0.12,0.41,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610095,NEWBERRY,700 W WILLOW St,Chicago,IL,60614,,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Magnet,566,Level 1+,Good Standing,0.07,0.44,0.28,0.18,0.04,0.58,0.15,0.06,0.04,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609793,NICHOLSON,6006 S PEORIA St,Chicago,IL,60621,,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,499,Level 2+,Provisional Support,0,0.97,0.03,0,0,0.98,0.14,0,0.52,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610096,NIGHTINGALE,5250 S ROCKWELL St,Chicago,IL,60632,610096,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,1255,Level 1+,Good Standing,0,0.01,0.98,0.01,0,0.95,0.16,0.44,0.16,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609961,NINOS HEROES,8344 S COMMERCIAL Ave,Chicago,IL,60617,,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,371,Level 2,Intensive Support,0,0.83,0.16,0.01,0,0.96,0.1,0.1,0.35,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610097,NIXON,2121 N KEELER Ave,Chicago,IL,60639,610097,"K, 1, 2, 3, 4, 5, 6",Neighborhood,873,Level 2+,Good Standing,0,0.02,0.96,0.01,0.01,0.96,0.12,0.47,0.19,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400045,NKRUMAH,314 W 108TH St,Chicago,IL,60628,,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,216,Level 2+,Not Applicable,0,1,0.01,0,0,0.86,0.13,0.01,0.16,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610098,NOBEL,4127 W HIRSCH St,Chicago,IL,60651,610098,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,895,Level 1,Good Standing,0,0.12,0.86,0.01,0.01,0.96,0.14,0.36,0.19,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400170,NOBLE - ACADEMY HS,1443 N OGDEN Ave,Chicago,IL,60610-100,400170,"9, 10, 11, 12",Charter,348,Level 1,Not Applicable,0.03,0.45,0.45,0.03,0.04,0.84,0.12,0.07,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400157,NOBLE - BAKER HS,2710 E 89TH St,Chicago,IL,60617,400157,"9, 10, 11, 12",Charter,383,Level 1+,Not Applicable,0,0.87,0.1,0.01,0.02,0.95,0.21,0.04,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400097,NOBLE - BULLS HS,2040 W ADAMS St,Chicago,IL,60612,400097,"9, 10, 11, 12",Charter,1108,Level 1+,Not Applicable,0,0.3,0.69,0,0,0.88,0.14,0.08,0.07,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400156,NOBLE - BUTLER HS,821 E 103RD St,Chicago,IL,60628,400156,"9, 10, 11, 12",Charter,561,Level 1+,Not Applicable,0,0.96,0.03,0,0.01,0.93,0.19,0.02,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400052,NOBLE - COMER,7131 S SOUTH CHICAGO Ave,Chicago,IL,60619,400052,"6, 7, 8, 9, 10, 11, 12",Charter,1120,Level 1,Not Applicable,0,0.95,0.04,0,0.01,0.87,0.15,0.01,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400118,NOBLE - DRW HS,931 S HOMAN Ave,Chicago,IL,60624,400118,"9, 10, 11, 12",Charter,531,Level 1,Not Applicable,0,0.93,0.06,0,0,0.95,0.25,0.01,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400053,NOBLE - GOLDER HS,1454 W SUPERIOR St,Chicago,IL,60642,400053,"9, 10, 11, 12",Charter,644,Level 1+,Not Applicable,0.01,0.11,0.85,0.02,0.01,0.91,0.16,0.11,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400117,NOBLE - HANSBERRY HS,8748 S ABERDEEN St,Chicago,IL,60620,400117,"9, 10, 11, 12",Charter,695,Level 1+,Not Applicable,0,0.96,0.02,0,0.02,0.87,0.21,0.01,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400169,NOBLE - ITW SPEER HS,5321 W GRAND Ave,Chicago,IL,60639-300,400169,"9, 10, 11, 12",Charter,807,Level 1+,Not Applicable,0,0.12,0.84,0.02,0.03,0.89,0.13,0.08,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400106,NOBLE - JOHNSON HS,6350 S STEWART Ave,Chicago,IL,60621,400106,"9, 10, 11, 12",Charter,849,Level 1,Not Applicable,0.01,0.97,0.02,0,0.01,0.96,0.21,0.01,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400179,NOBLE - MANSUETO HS,5101 S KEELER,Chicago,IL,60632-420,,9,Charter,178,Inability to Rate,,0.05,0.02,0.92,0.01,0.01,0.92,0.12,0.23,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400098,NOBLE - MUCHIN HS,1 N STATE St,Chicago,IL,60602,400098,"9, 10, 11, 12",Charter,933,Level 1+,Not Applicable,0.05,0.26,0.68,0.01,0.01,0.85,0.12,0.07,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400051,NOBLE - NOBLE HS,1010 N NOBLE St,Chicago,IL,60622,400051,"9, 10, 11, 12",Charter,631,Level 1+,Not Applicable,0.01,0.09,0.88,0.02,0.01,0.85,0.12,0.09,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400054,NOBLE - PRITZKER HS,4131 W CORTLAND St,Chicago,IL,60639,400054,"9, 10, 11, 12",Charter,989,Level 1+,Not Applicable,0,0.03,0.96,0.01,0.01,0.95,0.11,0.09,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400055,NOBLE - RAUNER HS,1337 W OHIO St,Chicago,IL,60642,400055,"9, 10, 11, 12",Charter,628,Level 1+,Not Applicable,0,0.13,0.82,0.03,0.03,0.83,0.16,0.11,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400056,NOBLE - ROWE CLARK HS,3645 W CHICAGO Ave,Chicago,IL,60651,400056,"9, 10, 11, 12",Charter,521,Level 2+,Not Applicable,0,0.74,0.25,0,0.01,0.93,0.21,0.05,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400057,NOBLE - UIC HS,1231 S DAMEN Ave,Chicago,IL,60608,400057,"9, 10, 11, 12",Charter,891,Level 1+,Not Applicable,0.03,0.26,0.69,0.02,0.01,0.85,0.13,0.08,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400058,NORTH LAWNDALE - CHRISTIANA HS,1615 S CHRISTIANA Ave,Chicago,IL,60623,400058,"9, 10, 11, 12",Charter,358,Level 1,Not Applicable,0,1,0,0,0,0.98,0.17,0,0.09,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400059,NORTH LAWNDALE - COLLINS HS,1313 S SACRAMENTO Dr,Chicago,IL,60623,400059,"8, 9, 10, 11, 12",Charter,371,Level 2,Not Applicable,0,0.99,0.01,0,0,0.99,0.16,0,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610354,NORTH RIVER,4416 N TROY St,Chicago,IL,60625,,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Small,332,Level 1,Good Standing,0.01,0.02,0.9,0.05,0.03,0.89,0.23,0.52,0.1,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609691,NORTH-GRAND HS,4338 W WABANSIA Ave,Chicago,IL,60639,609691,"9, 10, 11, 12",Neighborhood,935,Level 1,Good Standing,0,0.14,0.84,0.01,0.01,0.95,0.16,0.2,0.15,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609744,NORTHSIDE LEARNING HS,3730 W BRYN MAWR Ave,Chicago,IL,60659,,"9, 10, 11, 12",Special Education,214,Inability to Rate,Good Standing,0.05,0.26,0.48,0.2,0.02,0.8,1,0.3,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609749,NORTHSIDE PREP HS,5501 N KEDZIE Ave,Chicago,IL,60625,,"9, 10, 11, 12",Selective enrollment,1068,Level 1+,Good Standing,0.19,0.08,0.29,0.3,0.14,0.39,0.06,0.01,0.01,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610051,NORTHWEST,5252 W PALMER St,Chicago,IL,60639,610051,"6, 7, 8",Neighborhood,500,Level 2,Intensive Support,0,0.03,0.94,0.02,0.01,0.96,0.14,0.26,0.14,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610099,NORWOOD PARK,5900 N NINA Ave,Chicago,IL,60631,610099,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,416,Level 1+,Good Standing,0.05,0.02,0.31,0.59,0.04,0.15,0.15,0.06,0.1,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610101,OGDEN ES,24 W WALTON St,Chicago,IL,60610,,"K, 1, 2, 3, 4, 5",Neighborhood,824,Level 1,Good Standing,0.16,0.15,0.17,0.45,0.08,0.19,0.08,0.14,0.17,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610529,OGDEN HS,1250 W ERIE St,Chicago,IL,60642,,"6, 7, 8, 9, 10, 11, 12",Neighborhood,724,Level 1,Good Standing,0.05,0.35,0.33,0.24,0.03,0.52,0.12,0.05,0.1,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610102,OGLESBY,7646 S GREEN St,Chicago,IL,60620,610102,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,474,Level 2+,Intensive Support,0,1,0,0,0,0.96,0.13,0,0.44,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610103,OKEEFFE,6940 S MERRILL Ave,Chicago,IL,60649,,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,666,Level 1,Intensive Support,0,0.98,0.01,0,0.01,0.97,0.12,0,0.35,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610569,OMBUDSMAN - NORTHWEST HS,7500 N HARLEM Ave,Chicago,IL,60631,610569,"9, 10, 11, 12",Citywide-Option,293,Level 2,Not Applicable,0.03,0.08,0.58,0.28,0.03,0.82,0.22,0.09,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610570,OMBUDSMAN - SOUTH HS,6057 S WESTERN Ave,Chicago,IL,60636,610570,"9, 10, 11, 12",Citywide-Option,559,Level 2,Not Applicable,0,0.51,0.47,0.02,0.01,0.95,0.19,0.06,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610571,OMBUDSMAN - WEST HS,2401 W CONGRESS Pkwy,Chicago,IL,60612,610571,"9, 10, 11, 12",Citywide-Option,452,Level 2,Not Applicable,0.01,0.62,0.35,0.02,0,0.94,0.22,0.07,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610104,ONAHAN,6634 W RAVEN St,Chicago,IL,60631,610104,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,629,Level 1,Good Standing,0.03,0.01,0.29,0.64,0.03,0.34,0.13,0.1,0.11,
